,msg_note,msg_velocity,tick,msg_channel,count,msg_type
507,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
508,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
509,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
510,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
511,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
512,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
513,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
514,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
515,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
516,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
517,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
518,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
519,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
520,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
521,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
522,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
523,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
524,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
525,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
526,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
527,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
528,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
529,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
530,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
531,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
532,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
533,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
534,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
535,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
536,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
537,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
538,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
539,"[70, 68]","[74, 64]",540,"[0, 0]",2,"['note_off', 'note_on']"
540,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
541,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
542,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
543,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
544,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
545,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
546,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
547,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
548,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
549,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
550,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
551,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
552,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
553,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
554,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
555,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
556,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
557,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
558,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
559,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
560,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
561,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
562,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
563,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
564,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
565,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
566,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
567,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
568,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
569,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
570,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
571,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
572,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
573,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
574,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
575,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
576,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
577,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
578,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
579,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
580,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
581,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
582,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
583,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
584,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
585,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
586,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
587,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
588,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
589,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
590,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
591,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
592,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
593,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
594,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
595,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
596,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
597,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
598,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
599,"[68, 66]","[85, 64]",600,"[0, 0]",2,"['note_off', 'note_on']"
600,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
601,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
602,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
603,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
604,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
605,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
606,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
607,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
608,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
609,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
610,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
611,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
612,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
613,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
614,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
615,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
616,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
617,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
618,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
619,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
620,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
621,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
622,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
623,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
624,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
625,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
626,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
627,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
628,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
629,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
630,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
631,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
632,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
633,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
634,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
635,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
636,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
637,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
638,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
639,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
640,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
641,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
642,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
643,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
644,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
645,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
646,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
647,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
648,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
649,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
650,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
651,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
652,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
653,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
654,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
655,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
656,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
657,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
658,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
659,"[66, 68]","[48, 64]",660,"[0, 0]",2,"['note_off', 'note_on']"
660,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
661,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
662,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
663,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
664,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
665,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
666,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
667,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
668,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
669,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
670,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
671,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
672,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
673,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
674,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
675,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
676,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
677,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
678,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
679,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
680,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
681,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
682,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
683,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
684,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
685,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
686,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
687,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
688,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
689,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
690,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
691,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
692,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
693,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
694,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
695,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
696,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
697,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
698,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
699,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
700,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
701,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
702,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
703,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
704,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
705,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
706,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
707,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
708,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
709,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
710,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
711,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
712,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
713,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
714,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
715,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
716,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
717,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
718,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
719,"[68, 77]","[82, 64]",720,"[0, 0]",2,"['note_off', 'note_on']"
720,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
721,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
722,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
723,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
724,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
725,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
726,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
727,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
728,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
729,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
730,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
731,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
732,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
733,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
734,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
735,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
736,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
737,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
738,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
739,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
740,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
741,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
742,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
743,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
744,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
745,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
746,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
747,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
748,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
749,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
750,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
751,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
752,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
753,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
754,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
755,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
756,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
757,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
758,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
759,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
760,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
761,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
762,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
763,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
764,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
765,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
766,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
767,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
768,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
769,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
770,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
771,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
772,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
773,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
774,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
775,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
776,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
777,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
778,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
779,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
780,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
781,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
782,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
783,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
784,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
785,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
786,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
787,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
788,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
789,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
790,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
791,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
792,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
793,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
794,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
795,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
796,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
797,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
798,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
799,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
800,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
801,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
802,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
803,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
804,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
805,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
806,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
807,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
808,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
809,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
810,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
811,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
812,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
813,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
814,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
815,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
816,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
817,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
818,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
819,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
820,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
821,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
822,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
823,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
824,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
825,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
826,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
827,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
828,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
829,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
830,"[77, 73]","[73, 64]",840,"[0, 0]",2,"['note_off', 'note_on']"
